alternateNameId	geonameid	isolanguage	alternate name	isPreferredName	isShortName	isColloquial	isHistoric	from	to
1455602	3577154	ca	Oranjestad						
1649344	3577154	de	Oranjestad						
1649374	3577154	en	Oranjestad						
1649404	3577154	fr	Oranjestad						
1649439	3577154	it	Oranjestad						
1649483	3577154	da	Oranjestad						
1649560	3577154	el	Oranjestad						
1649728	3577154	es	Oranjestad						
1649767	3577154	fi	Oranjestad						
1649801	3577154	pt	Oranjestad						
1649839	3577154	sv	Oranjestad						
1990451	3577154	pl	Oranjestad						
1990452	3577154	af	Oranjestad						
1990454	3577154	et	Oranjestad						
1990455	3577154	id	Oranjestad						
1990456	3577154	io	Oranjestad						
1990458	3577154	nl	Oranjestad						
1990459	3577154	no	Oranjestad						
1990461	3577154	sk	Oranjestad						
17760059	3577154	hr	Oranjestad						
17760060	3577154	pap	Oranjestad	1.0					
6923176	3577159		Noord						
7119022	3577272		Barcelona						
12215820	11433862	en	Oranjestad						
12195780	661485		Åland						
2256814	661882	fr	Åland						
2299437	661882	no	Åland	1.0					
2299471	661882	en	Åland		1.0				
2417462	661882	sv	Åland	1.0					
2727971	661882	de	Åland						
2728461	661882	tr	Åland						
7084894	661882	da	Åland	1.0					
7084926	661882	nb	Åland	1.0					
7084929	661882	nn	Åland	1.0					
16400451	661882		Åland	1.0					
16926371	661882	eu	Åland	1.0					
16926398	661882	nl	Åland	1.0					
391377	661883	sv	Åland						
17090146	845889		Haren						
16031584	846411		Haren						
1689582	585468	en	Mosul						
3952320	585468		Mosul						
18027280	585468	ceb	Mosul						
18027281	585468	rw	Mosul						
18027283	585468	ny	Mosul						
18027284	585468	sc	Mosul						
18027286	585468	sm	Mosul						
18027287	585468	kg	Mosul						
18027288	585468	ki	Mosul						
18027289	585468	kl	Mosul						
18027291	585468	sv	Mosul						
18027292	585468	uz	Mosul						
18027293	585468	ms	Mosul						
18027294	585468	it	Mosul						
18027295	585468	co	Mosul						
18027297	585468	sdc	Mosul						
18027299	585468	az	Mosul						
18027300	585468	ha	Mosul						
18027301	585468	rm	Mosul						
18027303	585468	nl	Mosul						
1974624	587116	af	Azerbeidjan	1.0					
16217459	3247002		Kosovo						
2187177	3373988		Christchurch						
1559682	1210997	cy	Bangladesh	1.0					
1559683	1210997	da	Bangladesh	1.0					
1559687	1210997	en	Bangladesh	1.0					
1559689	1210997	es	Bangladesh	1.0	1.0				
1559690	1210997	et	Bangladesh	1.0					
1559692	1210997	fi	Bangladesh	1.0					
1559694	1210997	fr	Bangladesh	1.0					
1559701	1210997	id	Bangladesh	1.0					
1559703	1210997	it	Bangladesh	1.0					
1559712	1210997	ms	Bangladesh	1.0					
1559714	1210997	nb	Bangladesh	1.0					
1559715	1210997	nl	Bangladesh	1.0					
1559716	1210997	nn	Bangladesh						
1559720	1210997	ro	Bangladesh	1.0					
1559726	1210997	sv	Bangladesh	1.0					
1627118	1210997	ca	Bangladesh	1.0					
1974945	1210997	af	Bangladesh						
1974946	1210997	an	Bangladesh						
1974952	1210997	eu	Bangladesh	1.0					
1974953	1210997	fur	Bangladesh						
1974960	1210997	ia	Bangladesh	1.0					
1974961	1210997	io	Bangladesh						
1974966	1210997	kw	Bangladesh						
1974973	1210997	no	Bangladesh	1.0					
1974980	1210997	se	Bangladesh	1.0					
1974992	1210997	vi	Bangladesh	1.0					
2420314	1210997	gl	Bangladesh	1.0					
7085055	1210997	br	Bangladesh	1.0					
7085072	1210997	oc	Bangladesh	1.0					
8043369	1210997		Bangladesh						
16926510	1210997	fy	Bangladesh	1.0					
16926511	1210997	ig	Bangladesh	1.0					
16926512	1210997	kl	Bangladesh	1.0					
16926519	1210997	pt	Bangladesh	1.0					
16926520	1210997	qu	Bangladesh	1.0					
16926522	1210997	sq	Bangladesh	1.0					
16926524	1210997	uz	Bangladesh	1.0					
3950462	1211387		Bali						
4164976	2783310		Zaventem						
13843438	2783311	fr	Zaventem	1.0	1.0				
13843439	2783311	nl	Zaventem	1.0	1.0				
18223161	2783311	de	Zaventem						
18223162	2783311	ceb	Zaventem						
18223164	2783311	fi	Zaventem						
18223165	2783311	ast	Zaventem						
18223166	2783311	pt	Zaventem						
18223169	2783311	hu	Zaventem						
18223170	2783311	br	Zaventem						
18223171	2783311	oc	Zaventem						
18223174	2783311	sk	Zaventem						
18223175	2783311	ga	Zaventem						
18223176	2783311	ca	Zaventem						
18223177	2783311	sq	Zaventem						
18223178	2783311	sv	Zaventem						
18223180	2783311	frr	Zaventem						
18223181	2783311	en	Zaventem						
18223182	2783311	war	Zaventem						
18223183	2783311	eo	Zaventem						
18223184	2783311	it	Zaventem						
18223186	2783311	es	Zaventem						
18223187	2783311	eu	Zaventem						
18223188	2783311	cs	Zaventem						
18223190	2783311	vi	Zaventem						
18223191	2783311	nb	Zaventem						
18223192	2783311	lb	Zaventem						
18223194	2783311	vo	Zaventem						
18223196	2783311	pl	Zaventem						
18223197	2783311	ro	Zaventem						
18223198	2783311	da	Zaventem						
18223199	2783311	tr	Zaventem						
1253896	2783585		Molenbeek						
1254543	2785147		Turkije						
9463087	2786770	wa	Chili						
1255549	2787413		Sint-Gillis						
1933457	2787413	li	Sint-Gillis						
17461404	2787413	nl	Sint-Gillis	1.0					
8044950	2787415	nl	Sint-Gillis						
1255646	2787706		Rosières						
4166880	2788063		Rijk						
4167267	2789289		Parijs						
17589241	2789534		Oude Maas						
4167598	2790114		Ninove						
5599987	2790115		Ninove						
13843893	2790115	fr	Ninove	1.0	1.0				
13843896	2790115	nl	Ninove	1.0	1.0				
18228598	2790115	de	Ninove						
18228599	2790115	ceb	Ninove						
18228601	2790115	ast	Ninove						
18228602	2790115	pt	Ninove						
18228605	2790115	hu	Ninove						
18228606	2790115	br	Ninove						
18228608	2790115	oc	Ninove						
18228609	2790115	zea	Ninove						
18228610	2790115	sk	Ninove						
18228611	2790115	ga	Ninove						
18228612	2790115	ca	Ninove						
18228615	2790115	sv	Ninove						
18228616	2790115	sw	Ninove						
18228617	2790115	uz	Ninove						
18228620	2790115	en	Ninove						
18228621	2790115	war	Ninove						
18228622	2790115	eo	Ninove						
18228623	2790115	it	Ninove						
18228624	2790115	es	Ninove						
18228626	2790115	et	Ninove						
18228627	2790115	eu	Ninove						
18228628	2790115	vi	Ninove						
18228629	2790115	nb	Ninove						
18228631	2790115	cy	Ninove						
18228632	2790115	lb	Ninove						
18228634	2790115	vo	Ninove						
18228636	2790115	pl	Ninove						
18228637	2790115	ro	Ninove						
18228639	2790115	da	Ninove						
18228640	2790115	tr	Ninove						
4167723	2790427		Néchin						
4167740	2790469	nl	Namen		1.0				
13856545	2790470	nl	Namen	1.0	1.0				
1256694	2790471		Namen						
1608026	2790471	nl	Namen						
1256695	2790472		Namen						
13842314	2790472	nl	Namen	1.0	1.0				
4167801	2790670		Moskou						
1256817	2790909		Molenbeek						
1256846	2791015		Molenbeek						
1256847	2791016		Molenbeek						
4167897	2791021		Molenbeek						
4167898	2791026		Molenbeek						
4167899	2791028		Molenbeek						
4167900	2791029		Molenbeek						
4167901	2791035		Molenbeek						
4167902	2791043		Molenbeek						
4167903	2791046		Molenbeek						
4167995	2791297		Merksplas						
13842409	2791298	fr	Merksplas	1.0	1.0				
13842411	2791298	nl	Merksplas	1.0	1.0				
18229308	2791298	de	Merksplas						
18229309	2791298	ceb	Merksplas						
18229310	2791298	fi	Merksplas						
18229311	2791298	pt	Merksplas						
18229312	2791298	hu	Merksplas						
18229313	2791298	br	Merksplas						
18229314	2791298	oc	Merksplas						
18229315	2791298	zea	Merksplas						
18229316	2791298	sk	Merksplas						
18229317	2791298	ga	Merksplas						
18229318	2791298	ca	Merksplas						
18229320	2791298	sv	Merksplas						
18229322	2791298	en	Merksplas						
18229323	2791298	war	Merksplas						
18229324	2791298	eo	Merksplas						
18229325	2791298	it	Merksplas						
18229326	2791298	es	Merksplas						
18229327	2791298	et	Merksplas						
18229328	2791298	eu	Merksplas						
18229329	2791298	cs	Merksplas						
18229330	2791298	vi	Merksplas						
18229331	2791298	nb	Merksplas						
18229332	2791298	lb	Merksplas						
18229334	2791298	vo	Merksplas						
18229335	2791298	pl	Merksplas						
18229336	2791298	ro	Merksplas						
18229337	2791298	tr	Merksplas						
18229683	2791729	ceb	Marchovelette						
18229684	2791729	sv	Marchovelette						
18229686	2791729	en	Marchovelette						
18229687	2791729	ga	Marchovelette						
18229689	2791729	fr	Marchovelette						
18229690	2791729	nl	Marchovelette						
18229691	2791729	ca	Marchovelette						
17916103	2791993	ksh	Luxemburg						
17916115	2791993	zea	Luxemburg						
17916121	2791993	af	Luxemburg						
17916142	2791993	ro	Luxemburg						
17916180	2791993	vls	Luxemburg						
17916182	2791993	li	Luxemburg						
2184833	2792347		Limburg		1.0				
4168379	2792347	nl	Limburg	1.0	1.0				
17916185	2792347	de	Limburg						
17916190	2792347	hr	Limburg						
17916192	2792347	hu	Limburg						
17916193	2792347	ban	Limburg						
17916196	2792347	zea	Limburg						
17916198	2792347	id	Limburg						
17916200	2792347	sco	Limburg						
17916202	2792347	af	Limburg						
17916205	2792347	ms	Limburg						
17916210	2792347	is	Limburg						
17916218	2792347	vi	Limburg						
17916219	2792347	nb	Limburg						
17916221	2792347	hbs	Limburg						
17916222	2792347	vo	Limburg						
17916224	2792347	ro	Limburg						
17916230	2792347	fo	Limburg						
17916232	2792347	jv	Limburg						
17916242	2792347	sl	Limburg						
17916243	2792347	ga	Limburg						
17916244	2792347	ca	Limburg						
17916245	2792347	sq	Limburg						
17916247	2792347	sv	Limburg						
17916254	2792347	war	Limburg						
17916261	2792347	cy	Limburg						
17916265	2792347	da	Limburg						
17916268	2792347	tr	Limburg						
1257326	2792348		Limburg						
1913350	2792348	ca	Limburg						
1913355	2792348	nl	Limburg						
1257327	2792349		Limburg						
18230429	2792349	zea	Limburg						
18230433	2792349	ca	Limburg						
18230440	2792349	eu	Limburg						
18230449	2792349	li	Limburg						
13856537	2792481	nl	Leuven	1.0	1.0				
1608670	2792482	en	Leuven						
1608678	2792482	nl	Leuven						
1608679	2792482	pl	Leuven						
1608683	2792482	sv	Leuven						
1635649	2792482	fi	Leuven						
1635651	2792482	tr	Leuven						
13842675	2792483	nl	Leuven	1.0	1.0				
4168661	2793291		Laren						
4168707	2793446		Lanaken						
13842743	2793447	fr	Lanaken	1.0	1.0				
13842744	2793447	nl	Lanaken	1.0	1.0				
4169257	2794765		Kampen						
13825113	2794952		Java						
1258771	2795768		Heesch						
1258858	2795984		Molenbeek						
5763435	2796540		Haaren						
1259051	2796541		Haaren						
4169903	2796541		Haren						
4169957	2796696		Halle						
13844168	2796697	fr	Halle	1.0	1.0				
13844170	2796697	nl	Halle	1.0	1.0				
18233231	2796697	de	Halle						
18233232	2796697	pt	Halle						
18233234	2796697	hu	Halle						
18233236	2796697	zea	Halle						
18233237	2796697	ia	Halle						
18233238	2796697	id	Halle						
18233239	2796697	frr	Halle						
18233240	2796697	en	Halle						
18233241	2796697	eo	Halle						
18233242	2796697	it	Halle						
18233243	2796697	es	Halle						
18233245	2796697	eu	Halle						
18233247	2796697	vi	Halle						
18233248	2796697	nb	Halle						
18233250	2796697	vo	Halle						
18233252	2796697	ro	Halle						
18233254	2796697	ceb	Halle						
18233256	2796697	fi	Halle						
18233260	2796697	jv	Halle						
18233261	2796697	br	Halle						
18233262	2796697	oc	Halle						
18233263	2796697	sl	Halle						
18233264	2796697	ga	Halle						
18233265	2796697	ca	Halle						
18233267	2796697	sv	Halle						
18233268	2796697	sw	Halle						
18233270	2796697	war	Halle						
18233271	2796697	cs	Halle						
18233273	2796697	lb	Halle						
18233274	2796697	pl	Halle						
18233275	2796697	da	Halle						
18233276	2796697	tr	Halle						
1259107	2796725		Halle						
15930117	2797555		Gibraltar						
4170341	2797655	nl	Gent						
9376282	2797655	li	Gent						
1610027	2797656	de	Gent						
1610030	2797656	af	Gent						
1610033	2797656	da	Gent						
1610036	2797656	fi	Gent						
1610041	2797656	lb	Gent						
1610042	2797656	li	Gent						
1610044	2797656	nl	Gent						
1610045	2797656	no	Gent						
1610048	2797656	ro	Gent						
1610050	2797656	sv	Gent						
1610051	2797656	tr	Gent						
1634318	2797656	cs	Gent						
1897698	2797656	br	Gent						
1897701	2797656	vls	Gent						
1983624	2797656	et	Gent						
1983625	2797656	id	Gent						
1983626	2797656	is	Gent						
4170342	2797657	nl	Gent						
13136116	2797657	ga	Gent						
4170463	2797994		Frankrijk						
4170809	2799009		Ede						
4170810	2799010		Ede						
4170811	2799011		Ede						
4170835	2799078		Duisburg						
4171004	2799478		Deurne						
4171362	2800659		Canada						
1260588	2800866	nl	Brussel	1.0					
1593468	2800866	af	Brussel						
1593496	2800866	li	Brussel						
1593502	2800866	nn	Brussel						
1593503	2800866	no	Brussel						
1894363	2800866	fy	Brussel						
1979705	2800866	qu	Brussel						
2039289	2800866	is	Brussel						
1260593	2800867	nl	Brussel		1.0				
17916359	2800867	ban	Brussel						
17916367	2800867	ia	Brussel						
17916377	2800867	is	Brussel						
17916382	2800867	stq	Brussel						
17916449	2800867	zea	Brussel						
17916468	2800867	nb	Brussel						
4171436	2800930	nl	Brugge						
11471510	2800930	li	Brugge						
1607614	2800931	fi	Brugge						
1607617	2800931	id	Brugge						
1607623	2800931	nl	Brugge						
1607624	2800931	no	Brugge						
1607627	2800931	sl	Brugge						
1634552	2800931	af	Brugge						
1897817	2800931	br	Brugge						
1983313	2800931	et	Brugge						
1983317	2800931	vls	Brugge						
4171437	2800935	nl	Brugge						
13841960	2800935	fr	Brugge	1.0	1.0				
4171757	2801774		Bloemendaal						
4171758	2801775		Bloemendaal						
4171759	2801776		Bloemendaal						
1559615	2802361	af	België	1.0					
1559621	2802361	cs	Belgie	1.0					
1559656	2802361	nl	België	1.0					
1972965	2802361	zea	België						
16926532	2802361	fy	België	1.0					
4171954	2802380		Bekegem						
2080681	2803136		Antwerpen						
4172193	2803136	nl	Antwerpen	1.0	1.0				
16491756	2803136	de	Antwerpen		1.0				
8045081	2803137	nl	Antwerpen						
9462022	2803137	id	Antwerpen						
1261408	2803138		Antwerpen						
1601558	2803138	de	Antwerpen						
1601563	2803138	da	Antwerpen						
1601565	2803138	fi	Antwerpen						
1601570	2803138	id	Antwerpen						
1601575	2803138	lb	Antwerpen						
1601579	2803138	nl	Antwerpen						
1601580	2803138	no	Antwerpen						
1601585	2803138	hbs	Antwerpen						
1601586	2803138	sl	Antwerpen						
1601587	2803138	sv	Antwerpen						
1633831	2803138	hr	Antwerpen						
1896464	2803138	vls	Antwerpen						
8045083	2803139	nl	Antwerpen						
11323433	2803139	de	Antwerpen						
11323442	2803139	ceb	Antwerpen						
11323458	2803139	lb	Antwerpen						
4172221	2803230		Amerika						
1381199	3337387		Wallonie						
5906879	3337387	fr	Wallonie	1.0	1.0				
17929405	3337387		Wallonie						
17929408	3337387	sco	Wallonie						
17929459	3337387	pap	Wallonie						
17929467	3337387	vi	Wallonie						
17929485	3337387	war	Wallonie						
1381204	3337388		Vlaanderen						
5906881	3337388	nl	Vlaanderen		1.0				
13844630	3337389	nl	Brussel	1.0	1.0				
5763711	6695079	nl	NAVO						
13898558	2356399		Polen						
13866404	2360331		Gouda						
4223104	2362968		Bamako						
431194	725671		Balkan						
4432885	728933		Mugla						
4434042	730109		Kosovo						
4434043	730110		Kosovo						
4434044	730111		Kosovo						
4434045	730112		Kosovo						
4434046	730113		Kosovo						
4434696	730793		Kabul						
1559439	732800	nl	Bulgarije	1.0					
1973505	732800	fy	Bulgarije	1.0					
4437329	733503		Balkan						
446912	733622		Assen						
446948	733642		Arcen						
1900554	792963	nl	Balkan						
2171486	6459490	en	Balkan						
2173804	6460649	en	Kosovo						
2174008	6460751	en	Kosovo						
2175146	6461320	en	Mugla						
12090015	11346003	bg	Karaburun						
202287	290219		Jeddah						
202385	290291		Bahrein						
1559345	290291	af	Bahrein	1.0					
1559359	290291	et	Bahrein	1.0					
1559366	290291	hr	Bahrein	1.0					
1559371	290291	it	Bahrein	1.0					
1559383	290291	nl	Bahrein	1.0					
1559392	290291	sq	Bahrein						
1618404	290291	an	Bahrein						
1618405	290291	ast	Bahrein						
1618407	290291	bs	Bahrein	1.0					
1618415	290291	hu	Bahrein	1.0					
1618416	290291	ia	Bahrein						
1618422	290291	li	Bahrein						
1618431	290291	pt	Bahrein						
1618435	290291	hbs	Bahrein						
2420271	290291	nb	Bahrein	1.0					
